,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,,V55,V56,V57,V58
1519,0.30973,0.096455,0.013745,0.075563,0.014013,0.1025,0.011763,0.072102,0.011164,0.031087,0.031822,0.030238,0.03111,0.028802,0.025748,0.027757,0.028617,0.059114,0.039842,0.058634,0.02372,0.053607,0.031117,0.059746,0.024691,0.087119,0.075721,0.04371,0.045207,0.075707,0.069597,0.050814,0.045639,0.080832,0.042505,0.047666,0.037148,0.066091,0.040524,0.04882,0.042061,0.042984,0.045258,0.043044,0.036607,0.040092,0.042871,0.043115,0.045783,0.03684,0.083566,0.033013,0.057739,0.034486,0.082889,0.037511,0.058957,0.49557,0.71288
1520,0.27294,0.061005,0.011674,0.085189,0.013161,0.065696,0.012101,0.073437,0.01062,0.029013,0.029541,0.032988,0.031194,0.026309,0.023843,0.022144,0.022753,0.065759,0.047299,0.076341,0.043931,0.057838,0.031777,0.056639,0.033754,0.088605,0.12721,0.11307,0.090305,0.069663,0.075035,0.082491,0.07473,0.11134,0.052172,0.12172,0.038937,0.076199,0.039514,0.092326,0.043538,0.051427,0.045812,0.039614,0.03487,0.034705,0.036671,0.040172,0.041955,0.047511,0.049278,0.038065,0.055846,0.034495,0.048521,0.039563,0.067493,0.57055,0.63261
1521,0.32291,0.089379,0.011027,0.071043,0.012871,0.097186,0.011186,0.070015,0.012028,0.031904,0.028903,0.032339,0.034333,0.034829,0.031301,0.0349,0.033553,0.064647,0.035367,0.056743,0.036952,0.079641,0.04053,0.056165,0.04065,0.072473,0.068629,0.057945,0.084785,0.091235,0.069619,0.056406,0.080005,0.064792,0.042203,0.058705,0.058719,0.072116,0.040601,0.057382,0.049409,0.037072,0.042419,0.043284,0.039812,0.040169,0.041047,0.038817,0.0381,0.029281,0.089216,0.030752,0.061512,0.029186,0.082594,0.023385,0.060494,0.48916,0.70004
1522,0.20967,0.065993,0.0075693,0.085466,0.0068267,0.073108,0.0088728,0.078559,0.0079576,0.025753,0.027888,0.030307,0.029717,0.026664,0.026704,0.025378,0.026569,0.10303,0.0414,0.10187,0.058748,0.090923,0.037728,0.086231,0.057246,0.10021,0.10355,0.14132,0.15344,0.086671,0.086251,0.1394,0.14614,0.16656,0.060752,0.14364,0.051804,0.1115,0.052216,0.14924,0.059097,0.054848,0.052117,0.044612,0.044402,0.045007,0.046221,0.051812,0.054506,0.046461,0.053863,0.038027,0.05927,0.038577,0.0506,0.049961,0.065144,0.53005,0.58573
1523,0.30991,0.073843,0.0092603,0.071911,0.009643,0.075223,0.011472,0.079636,0.01299,0.01732,0.016579,0.018014,0.018058,0.021727,0.023188,0.023101,0.020104,0.036458,0.031666,0.038764,0.026146,0.049299,0.037418,0.046246,0.025544,0.044966,0.052186,0.038937,0.045946,0.050975,0.05722,0.042298,0.034494,0.073494,0.020006,0.066064,0.025339,0.075492,0.025271,0.060727,0.018915,0.026473,0.027325,0.031494,0.034244,0.03388,0.029179,0.025942,0.026337,0.033531,0.06082,0.040919,0.059647,0.038447,0.059934,0.032334,0.053874,0.57234,0.68884
1524,0.33465,0.06973,0.015892,0.0763,0.015603,0.066565,0.014605,0.073173,0.014189,0.031153,0.029405,0.029163,0.028625,0.028705,0.029081,0.028122,0.030923,0.070382,0.042374,0.064964,0.039866,0.074719,0.044111,0.077342,0.043097,0.084422,0.071857,0.079568,0.083815,0.099164,0.08495,0.087957,0.079159,0.087474,0.045836,0.080294,0.055799,0.099068,0.053243,0.086522,0.050781,0.041581,0.041248,0.044739,0.045097,0.04359,0.045615,0.044797,0.04446,0.032964,0.058331,0.034906,0.064218,0.035676,0.061295,0.034787,0.067328,0.4996,0.6689
1525,0.32737,0.084046,0.015405,0.063415,0.015564,0.089121,0.016196,0.070371,0.016566,0.031274,0.028137,0.029953,0.032613,0.035938,0.033231,0.035367,0.034168,0.057973,0.034242,0.055558,0.043301,0.068419,0.041279,0.060702,0.038127,0.065456,0.058053,0.065344,0.079167,0.072526,0.071558,0.056126,0.06621,0.063799,0.039773,0.075053,0.046603,0.074433,0.045807,0.062656,0.04212,0.036556,0.041641,0.04585,0.043257,0.041877,0.042507,0.042534,0.035376,0.034026,0.076336,0.037295,0.06018,0.039672,0.073576,0.033734,0.051808,0.48549,0.70936
1526,0.26719,0.073251,0.0090034,0.062192,0.014249,0.082958,0.0087415,0.056264,0.012709,0.017657,0.015272,0.024016,0.023494,0.018567,0.015952,0.019254,0.021165,0.05429,0.023889,0.059003,0.02294,0.061633,0.02306,0.046875,0.021448,0.059694,0.061382,0.054461,0.047494,0.073355,0.053678,0.049033,0.043425,0.10368,0.027574,0.093056,0.032118,0.10265,0.023982,0.07501,0.028752,0.039004,0.041383,0.034999,0.031654,0.031478,0.034718,0.030889,0.029444,0.055575,0.058704,0.043324,0.041851,0.04369,0.05443,0.039424,0.044075,0.6524,0.6113
1527,0.19947,0.062849,0.0083493,0.075558,0.0093411,0.062713,0.0068751,0.071581,0.0073724,0.026337,0.034808,0.034948,0.031018,0.027995,0.029017,0.029736,0.02764,0.12464,0.051392,0.11895,0.050448,0.10114,0.042147,0.11294,0.049897,0.13752,0.12963,0.1636,0.12976,0.096182,0.10578,0.14688,0.16769,0.15329,0.076551,0.152,0.061056,0.12961,0.067827,0.15479,0.079507,0.067334,0.05868,0.053478,0.059345,0.062443,0.057422,0.058581,0.066403,0.050944,0.046358,0.043112,0.051193,0.046949,0.047115,0.048574,0.056792,0.47411,0.58397
1528,0.1149,0.071168,0.0028018,0.051599,0.0028304,0.067099,0.0028953,0.063497,0.0032059,0.026032,0.022949,0.020908,0.025101,0.026406,0.026578,0.02834,0.028785,0.11995,0.044098,0.10595,0.042059,0.13778,0.058501,0.1427,0.048966,0.2228,0.18333,0.15124,0.1581,0.28648,0.23025,0.17886,0.16191,0.17978,0.07187,0.1367,0.095599,0.23516,0.093352,0.17365,0.0799,0.04035,0.044657,0.053372,0.0531,0.061898,0.061363,0.046027,0.045843,0.02439,0.057698,0.031497,0.048513,0.035283,0.062904,0.030535,0.03843,0.46065,0.39018
1529,0.15028,0.10719,0.0047196,0.044796,0.0046084,0.092115,0.0062752,0.041206,0.003921,0.03926,0.02777,0.030212,0.035162,0.039736,0.029252,0.028176,0.031725,0.15391,0.070355,0.1176,0.040804,0.12004,0.071531,0.11479,0.043737,0.35082,0.21191,0.11561,0.11096,0.31871,0.25183,0.11126,0.12293,0.23161,0.090159,0.084175,0.10153,0.18121,0.088751,0.084992,0.09961,0.050173,0.053214,0.058492,0.045446,0.042353,0.050861,0.063822,0.055141,0.022912,0.085765,0.017291,0.02805,0.01946,0.092301,0.028238,0.038498,0.36475,0.40928
1530,0.37198,0.066846,0.014859,0.095878,0.014618,0.0641,0.015774,0.1129,0.015442,0.019815,0.020285,0.020502,0.018626,0.019854,0.023351,0.025572,0.021645,0.02956,0.021605,0.032733,0.030558,0.036256,0.02861,0.047238,0.031335,0.034373,0.044421,0.05755,0.054862,0.042844,0.063918,0.053508,0.066291,0.037804,0.029143,0.03612,0.027037,0.069593,0.034305,0.043048,0.02654,0.024459,0.025028,0.026359,0.029934,0.035285,0.031987,0.02382,0.023748,0.021445,0.055774,0.030631,0.096362,0.0357,0.057845,0.024539,0.093788,0.50041,0.70561
1531,0.2229,0.068599,0.0084728,0.073789,0.0092095,0.077151,0.0089409,0.067322,0.0080316,0.028608,0.025248,0.027287,0.032119,0.033624,0.023593,0.025536,0.030207,0.0827,0.058639,0.10825,0.049173,0.095418,0.054561,0.10027,0.045403,0.18968,0.23032,0.14079,0.12526,0.20339,0.20606,0.13301,0.11666,0.21903,0.086406,0.11205,0.072152,0.21143,0.076547,0.10412,0.064007,0.050288,0.061552,0.057581,0.046201,0.044794,0.054907,0.051962,0.043668,0.03025,0.064661,0.031731,0.053884,0.032105,0.060111,0.030068,0.056584,0.40393,0.54185
1532,0.23483,0.08388,0.0084844,0.06585,0.0082216,0.090016,0.0074462,0.060137,0.0078626,0.019124,0.022312,0.021802,0.019835,0.019515,0.019575,0.019292,0.018753,0.068743,0.034759,0.059532,0.028552,0.074035,0.034269,0.057881,0.030814,0.10898,0.076298,0.062189,0.072761,0.12042,0.080192,0.067718,0.082735,0.15648,0.032678,0.0727,0.042214,0.13978,0.031585,0.076824,0.037621,0.042622,0.036857,0.043034,0.040126,0.035288,0.03676,0.04256,0.042311,0.043711,0.063948,0.038307,0.045897,0.03807,0.05812,0.041543,0.050883,0.59311,0.6277
1533,0.26949,0.13994,0.0065453,0.062904,0.00663,0.14367,0.0059308,0.063108,0.0061493,0.035064,0.029653,0.02941,0.033433,0.033345,0.027186,0.028521,0.03468,0.06622,0.041622,0.066459,0.021501,0.07098,0.039649,0.068102,0.024402,0.090082,0.074247,0.040092,0.041673,0.089743,0.07313,0.040181,0.03816,0.10225,0.047993,0.055986,0.048462,0.10085,0.04594,0.056331,0.046838,0.047995,0.05501,0.05763,0.047929,0.045341,0.055652,0.056923,0.046747,0.029252,0.11901,0.028617,0.048522,0.030457,0.11743,0.028081,0.048653,0.46301,0.712
1534,0.39068,0.082826,0.020397,0.077316,0.020616,0.08529,0.019624,0.071714,0.017837,0.030316,0.03358,0.033031,0.03179,0.028494,0.030507,0.028978,0.029073,0.049914,0.064463,0.048679,0.030462,0.048109,0.050759,0.044972,0.031547,0.10022,0.096219,0.05654,0.062215,0.096315,0.083384,0.06008,0.064599,0.07366,0.047064,0.035566,0.043783,0.058019,0.042053,0.036677,0.048827,0.035915,0.034304,0.032203,0.0324,0.033317,0.033206,0.035352,0.037133,0.026898,0.078088,0.024839,0.066029,0.023339,0.077377,0.026919,0.072569,0.45587,0.69537
1535,0.2546,0.08787,0.010038,0.06881,0.0083697,0.081318,0.013413,0.069218,0.0096735,0.019673,0.013981,0.016157,0.017345,0.018941,0.020379,0.017296,0.022373,0.056895,0.019867,0.054072,0.042142,0.054087,0.018748,0.065752,0.03837,0.046375,0.05254,0.096365,0.12338,0.058083,0.0518,0.10358,0.10494,0.071587,0.031425,0.18178,0.035002,0.059449,0.036302,0.19164,0.03134,0.033359,0.035776,0.035568,0.034364,0.035228,0.048753,0.044371,0.03385,0.041725,0.06077,0.038999,0.050183,0.046691,0.066833,0.046697,0.049989,0.57829,0.61952
1536,0.16668,0.03563,0.0079025,0.038174,0.0079528,0.034925,0.0087676,0.035933,0.0072332,0.011526,0.011135,0.010687,0.012577,0.011916,0.010693,0.010248,0.011797,0.025776,0.011353,0.026669,0.013035,0.022214,0.00872,0.023395,0.014364,0.026356,0.023058,0.020816,0.016378,0.015252,0.017358,0.020825,0.020433,0.057937,0.01457,0.03231,0.011794,0.038746,0.012972,0.035133,0.013582,0.016164,0.016561,0.015911,0.013661,0.014859,0.016448,0.016835,0.015824,0.027392,0.028644,0.025796,0.030935,0.024821,0.028015,0.028028,0.029566,0.90626,0.34927
1537,0.21534,0.094846,0.0063565,0.095105,0.0073143,0.10707,0.0062844,0.085428,0.0041403,0.046042,0.043483,0.043067,0.044978,0.046863,0.043338,0.041263,0.045789,0.12144,0.061575,0.13818,0.076078,0.13634,0.062899,0.11841,0.061047,0.12923,0.14575,0.16132,0.17936,0.1604,0.14795,0.14188,0.14099,0.1145,0.10592,0.13927,0.1014,0.12386,0.091476,0.12018,0.09095,0.061866,0.07054,0.077465,0.063729,0.050527,0.060921,0.061382,0.059433,0.022149,0.093107,0.022646,0.08241,0.019631,0.092493,0.02489,0.085718,0.38585,0.5642
1538,0.11134,0.042094,0.0044316,0.04752,0.0052101,0.043396,0.0031929,0.029485,0.0030504,0.017934,0.021784,0.021765,0.017813,0.012203,0.010792,0.010951,0.012021,0.056565,0.034646,0.067268,0.014594,0.035844,0.017157,0.035349,0.018084,0.072975,0.093564,0.051642,0.025741,0.054225,0.040329,0.050281,0.039361,0.093865,0.046854,0.04835,0.022074,0.040354,0.023074,0.055701,0.033404,0.04121,0.030327,0.017964,0.014557,0.017389,0.021702,0.027801,0.031816,0.028544,0.031634,0.014235,0.021725,0.015999,0.031914,0.026789,0.03399,0.89653,0.32398
1539,0.36337,0.071174,0.015903,0.081347,0.014283,0.068243,0.015903,0.090691,0.017082,0.025155,0.025365,0.024543,0.025134,0.025541,0.027836,0.02941,0.030577,0.042425,0.023263,0.041991,0.031002,0.044941,0.026368,0.049241,0.033862,0.035014,0.039946,0.047423,0.052549,0.040295,0.045539,0.052178,0.051987,0.037533,0.02894,0.04751,0.032702,0.045314,0.03698,0.050717,0.031357,0.030176,0.030436,0.030334,0.031997,0.034682,0.036333,0.0312,0.02874,0.024317,0.060195,0.028482,0.081103,0.030978,0.061662,0.026869,0.074153,0.49986,0.71781
1540,0.27427,0.040315,0.011326,0.15365,0.012218,0.035789,0.0089393,0.12779,0.0099892,0.032536,0.042343,0.039521,0.026938,0.020841,0.024894,0.029611,0.023819,0.090248,0.026632,0.06433,0.054096,0.051582,0.021349,0.048299,0.055604,0.049676,0.03959,0.096103,0.15642,0.031209,0.031134,0.084555,0.18057,0.05144,0.040037,0.1119,0.037793,0.037307,0.031711,0.12209,0.060091,0.054438,0.041113,0.029761,0.036144,0.039561,0.033225,0.045312,0.059177,0.040305,0.026118,0.026341,0.10383,0.031958,0.027679,0.041314,0.12816,0.4764,0.67461
1541,0.27363,0.088598,0.0096277,0.070399,0.010628,0.08825,0.011175,0.074337,0.010013,0.031638,0.026902,0.026628,0.031927,0.033701,0.031657,0.029543,0.032916,0.091266,0.037006,0.086895,0.035711,0.085255,0.039134,0.088909,0.036964,0.10637,0.11451,0.084611,0.086174,0.095031,0.099274,0.08494,0.096447,0.16346,0.059209,0.096206,0.060918,0.12155,0.057068,0.10684,0.061059,0.055309,0.058826,0.058574,0.051464,0.055813,0.054133,0.055159,0.052921,0.045739,0.074217,0.040307,0.058053,0.040591,0.075002,0.042038,0.05494,0.48966,0.64401
1542,0.11883,0.057394,0.0040254,0.059237,0.0033448,0.063322,0.0045186,0.055886,0.0038021,0.032367,0.037103,0.033108,0.038304,0.036659,0.034336,0.029703,0.034372,0.16564,0.071329,0.14983,0.07402,0.16791,0.05932,0.12376,0.056797,0.2776,0.21435,0.20222,0.23376,0.28103,0.19439,0.16467,0.21573,0.17583,0.11276,0.17996,0.12281,0.16928,0.082859,0.13,0.12167,0.059949,0.059598,0.060364,0.053837,0.050086,0.053054,0.054031,0.055483,0.024306,0.053261,0.027074,0.048904,0.024334,0.046107,0.024788,0.05084,0.34377,0.35868
1543,0.39597,0.081966,0.011902,0.095289,0.014004,0.082015,0.01003,0.093451,0.013302,0.029544,0.032454,0.032165,0.029706,0.028255,0.028835,0.031451,0.03013,0.048677,0.028057,0.031852,0.024111,0.045658,0.024648,0.031732,0.024333,0.04357,0.027419,0.029543,0.040545,0.039742,0.023188,0.030699,0.040507,0.03567,0.028506,0.031213,0.040263,0.031018,0.028052,0.031055,0.045112,0.036119,0.033988,0.030855,0.032476,0.035507,0.033399,0.03401,0.033875,0.019389,0.07799,0.013162,0.088458,0.017679,0.081571,0.016777,0.089996,0.43233,0.74146
1544,0.073052,0.068101,0.0018844,0.031084,0.0011995,0.072197,0.0014163,0.029759,0.0014607,0.028046,0.020921,0.017748,0.025222,0.026258,0.01875,0.018864,0.025436,0.097801,0.043212,0.10693,0.023947,0.094098,0.044212,0.1091,0.026659,0.17108,0.20939,0.11214,0.089521,0.19623,0.1938,0.12017,0.089833,0.20418,0.081684,0.18676,0.067898,0.21176,0.076404,0.30301,0.069362,0.038454,0.051494,0.049745,0.040259,0.036678,0.052517,0.049702,0.041254,0.015533,0.066511,0.016278,0.027099,0.014576,0.0628,0.016876,0.026016,0.65072,0.23178
1545,0.24529,0.089708,0.0087441,0.058568,0.010909,0.089953,0.010618,0.062039,0.010122,0.030984,0.02681,0.028105,0.031487,0.031153,0.032611,0.029978,0.032019,0.086056,0.064952,0.088671,0.051668,0.089448,0.066181,0.09629,0.050963,0.11988,0.15023,0.13063,0.11975,0.14021,0.16634,0.15179,0.12225,0.13676,0.053914,0.093782,0.054831,0.17915,0.060153,0.10167,0.052968,0.039358,0.045072,0.044642,0.042119,0.045669,0.048019,0.045742,0.040034,0.031333,0.075208,0.03676,0.054593,0.035748,0.073119,0.032602,0.051496,0.48044,0.59891
1546,0.32458,0.084122,0.014434,0.074077,0.012846,0.080041,0.015484,0.075874,0.013694,0.028475,0.030019,0.027523,0.026149,0.029523,0.031041,0.028962,0.027059,0.053216,0.035999,0.053444,0.029795,0.048742,0.038614,0.055302,0.030832,0.052948,0.073717,0.052128,0.055323,0.055345,0.089075,0.055294,0.054665,0.069058,0.039804,0.051242,0.034911,0.084535,0.039242,0.054362,0.032847,0.038901,0.037368,0.03923,0.038275,0.039099,0.037615,0.040144,0.039166,0.032686,0.068683,0.035446,0.061698,0.031886,0.06834,0.035456,0.063451,0.49618,0.71611
1547,0.44441,0.061313,0.015028,0.075038,0.013117,0.064876,0.015054,0.073947,0.012533,0.015373,0.017323,0.014222,0.014157,0.016087,0.01611,0.013883,0.012891,0.015713,0.012513,0.019629,0.015851,0.015941,0.011214,0.019585,0.018659,0.016636,0.01804,0.034281,0.022171,0.014267,0.016562,0.042197,0.020979,0.016161,0.017371,0.018997,0.013758,0.012367,0.014872,0.020053,0.013265,0.01777,0.01619,0.017271,0.016116,0.016537,0.014597,0.017049,0.018531,0.020603,0.059269,0.020141,0.066689,0.017797,0.056045,0.021405,0.067261,0.50541,0.70478
1548,0.08435,0.048828,0.0026181,0.039314,0.0029949,0.039074,0.0023292,0.038382,0.0021394,0.016137,0.014718,0.016679,0.016531,0.013467,0.010427,0.011422,0.013967,0.11338,0.042465,0.11265,0.034217,0.076559,0.030805,0.12432,0.035895,0.18298,0.20658,0.16553,0.10587,0.14309,0.13857,0.16567,0.16075,0.1673,0.076708,0.12341,0.043916,0.15356,0.055395,0.19265,0.064463,0.037686,0.035704,0.032631,0.026899,0.039059,0.043614,0.038251,0.039759,0.040822,0.023286,0.038359,0.021128,0.075972,0.020977,0.050711,0.021494,0.69183,0.32028
1549,0.14476,0.054332,0.0077222,0.059376,0.0048892,0.053044,0.0049138,0.058261,0.004673,0.020995,0.020569,0.017571,0.013994,0.015441,0.017527,0.017549,0.015586,0.089619,0.023649,0.096893,0.027172,0.092023,0.019231,0.093186,0.033811,0.073996,0.088236,0.097496,0.14297,0.075639,0.071613,0.12971,0.11663,0.13956,0.047878,0.15517,0.043426,0.1345,0.04512,0.17015,0.045985,0.042736,0.04227,0.042263,0.040293,0.041076,0.04625,0.044934,0.042449,0.061474,0.027032,0.061876,0.036815,0.064179,0.031148,0.06087,0.04182,0.70532,0.4589
1550,0.16562,0.085317,0.0041146,0.076291,0.0040485,0.08254,0.0037244,0.078547,0.0048037,0.038299,0.03497,0.037468,0.042119,0.039641,0.039529,0.037931,0.03776,0.1414,0.051121,0.13476,0.073898,0.15636,0.05499,0.14649,0.067125,0.15465,0.14684,0.22733,0.2229,0.19171,0.15063,0.21217,0.20445,0.12111,0.10193,0.16722,0.11943,0.13019,0.10678,0.14352,0.10137,0.058581,0.06288,0.066077,0.059534,0.059317,0.063042,0.063957,0.061315,0.023063,0.069655,0.025221,0.066157,0.023215,0.071236,0.024776,0.064718,0.33724,0.50009
1551,0.23581,0.064631,0.008799,0.068237,0.0096828,0.064956,0.0079771,0.062597,0.0091523,0.019735,0.019073,0.019796,0.024162,0.020098,0.015959,0.018818,0.020338,0.046282,0.020534,0.049831,0.05619,0.045195,0.022815,0.042475,0.034459,0.05893,0.037775,0.091063,0.091503,0.055388,0.038861,0.057766,0.066577,0.057667,0.03014,0.15928,0.025627,0.064141,0.02719,0.097048,0.029562,0.03386,0.037703,0.031378,0.026466,0.027409,0.030505,0.029132,0.027908,0.036443,0.048956,0.031973,0.050574,0.027865,0.049088,0.027495,0.054666,0.69194,0.57471
1552,0.39865,0.081649,0.021444,0.066334,0.01755,0.0799,0.017856,0.059301,0.01845,0.025367,0.026221,0.024999,0.02236,0.021991,0.021929,0.024076,0.022566,0.032276,0.032431,0.027405,0.0225,0.028416,0.033244,0.026278,0.024334,0.044123,0.041432,0.028108,0.02581,0.047259,0.040173,0.033043,0.03435,0.03864,0.022399,0.025018,0.024451,0.039944,0.022109,0.029901,0.027667,0.024283,0.021513,0.023108,0.022007,0.023733,0.02169,0.024419,0.026386,0.021115,0.081503,0.018995,0.060386,0.022341,0.080645,0.025614,0.065856,0.49285,0.72044
1553,0.23383,0.061049,0.012329,0.093313,0.0099563,0.063526,0.012447,0.093466,0.0095843,0.020473,0.022318,0.020381,0.018958,0.021088,0.023244,0.019965,0.021406,0.051755,0.025066,0.050479,0.03189,0.05519,0.026473,0.054503,0.031121,0.047018,0.048827,0.056778,0.080454,0.051044,0.055302,0.057368,0.082121,0.096649,0.026374,0.094944,0.025754,0.10921,0.028382,0.088933,0.026464,0.032264,0.030454,0.03516,0.035148,0.034217,0.033151,0.033194,0.033127,0.035906,0.046612,0.041655,0.072436,0.038323,0.04404,0.037585,0.071917,0.639,0.62675
1554,0.31923,0.063498,0.012875,0.085428,0.014239,0.070509,0.01465,0.095229,0.015982,0.025001,0.025644,0.023502,0.023882,0.030957,0.037881,0.028318,0.024029,0.095861,0.025565,0.048074,0.037549,0.10546,0.035247,0.050088,0.045232,0.13856,0.05266,0.078701,0.12093,0.16176,0.055272,0.079268,0.11439,0.047603,0.034824,0.074112,0.081677,0.06712,0.031209,0.088779,0.075686,0.031619,0.031781,0.042194,0.05264,0.037683,0.034723,0.032606,0.035842,0.0318,0.057816,0.040711,0.077945,0.035799,0.051322,0.031747,0.073886,0.47807,0.66825
1555,0.029745,0.013611,0.0011101,0.009585,0.0010936,0.014003,0.00087925,0.0078835,0.0006813,0.0043111,0.0041897,0.0036928,0.0046302,0.0041044,0.0031204,0.0029585,0.0039695,0.023969,0.0079669,0.028992,0.0080679,0.019671,0.0074027,0.022035,0.0089794,0.026022,0.037037,0.038112,0.031783,0.054415,0.042928,0.039654,0.033997,0.050449,0.016869,0.049313,0.010998,0.13532,0.014491,0.045131,0.013072,0.01031,0.012964,0.009964,0.0095196,0.0085572,0.010193,0.010716,0.0099315,0.018263,0.010094,0.014986,0.00431,0.015165,0.0095056,0.017288,0.0060395,0.97373,0.086011
1556,0.18631,0.063661,0.0066187,0.080754,0.005878,0.059702,0.0076594,0.08614,0.0079244,0.019067,0.019951,0.020634,0.01777,0.020089,0.022827,0.023319,0.023018,0.081951,0.024543,0.077809,0.029777,0.077741,0.024519,0.077616,0.029756,0.063433,0.064055,0.065782,0.074181,0.057599,0.063689,0.064681,0.088649,0.11327,0.03544,0.12256,0.037148,0.12555,0.037443,0.12692,0.040008,0.051371,0.050812,0.048765,0.051507,0.057445,0.054038,0.053368,0.052056,0.055077,0.03734,0.052741,0.060348,0.059243,0.037204,0.055607,0.055646,0.62084,0.6165
1557,0.27002,0.098883,0.0091964,0.077037,0.0095244,0.096561,0.0072323,0.069219,0.0078144,0.029282,0.02932,0.031131,0.032619,0.028707,0.023839,0.025831,0.028376,0.080258,0.041149,0.08755,0.032391,0.068236,0.033774,0.073104,0.028294,0.10041,0.11268,0.079842,0.071614,0.087488,0.089494,0.067718,0.068359,0.13669,0.058371,0.078544,0.045985,0.11202,0.046591,0.072293,0.051227,0.051541,0.052899,0.046553,0.041895,0.043931,0.048678,0.049449,0.050366,0.038834,0.078896,0.032391,0.054492,0.035564,0.078446,0.037241,0.060752,0.50812,0.66957
1558,0.36013,0.082271,0.016446,0.080457,0.019188,0.086828,0.016772,0.077543,0.016189,0.032012,0.033395,0.042086,0.039724,0.034622,0.032822,0.033781,0.033629,0.057939,0.043903,0.070527,0.040443,0.055857,0.037181,0.057478,0.037712,0.073105,0.079673,0.073211,0.063726,0.063813,0.066784,0.067854,0.056309,0.061011,0.060505,0.052927,0.049094,0.049705,0.052383,0.049884,0.050553,0.04561,0.045292,0.040094,0.037692,0.036528,0.03744,0.03949,0.040315,0.031191,0.078858,0.025069,0.066039,0.024333,0.073388,0.024824,0.074949,0.4559,0.71104
1559,0.25241,0.058429,0.011191,0.055697,0.0097122,0.061594,0.010618,0.05528,0.012569,0.013134,0.014561,0.013068,0.012259,0.014972,0.013297,0.012666,0.013275,0.030408,0.010426,0.028069,0.019079,0.032921,0.013227,0.029316,0.017762,0.024109,0.02118,0.045574,0.050523,0.028449,0.027348,0.048737,0.04461,0.032269,0.017607,0.05014,0.019919,0.0369,0.018431,0.051261,0.019172,0.018725,0.018137,0.023682,0.019642,0.019961,0.0202,0.018352,0.021199,0.023144,0.049354,0.027139,0.045571,0.02587,0.046593,0.023202,0.047297,0.7866,0.51232
1560,0.239,0.069653,0.010252,0.059859,0.011954,0.070871,0.013321,0.071549,0.010918,0.021727,0.02074,0.020698,0.025005,0.026874,0.026588,0.023974,0.022699,0.052885,0.027497,0.052674,0.034608,0.075986,0.036004,0.067053,0.031937,0.09309,0.052449,0.053101,0.070646,0.12009,0.065433,0.056567,0.059365,0.073192,0.028727,0.098773,0.037472,0.14591,0.033945,0.088461,0.029622,0.033888,0.034554,0.043415,0.046879,0.037512,0.037907,0.034305,0.032774,0.039115,0.053259,0.053743,0.05299,0.050015,0.052195,0.036825,0.04673,0.64164,0.6033
1561,0.057268,0.038029,0.00063131,0.048953,0.00050969,0.037742,0.00042079,0.042045,0.0005565,0.009087,0.011393,0.012404,0.0090471,0.0081625,0.0089761,0.0086183,0.0081667,0.11344,0.022126,0.10781,0.016751,0.09158,0.015401,0.087721,0.015887,0.087813,0.079668,0.077505,0.065945,0.069768,0.060864,0.065472,0.087646,0.18282,0.040813,0.17323,0.032819,0.1448,0.029009,0.17219,0.044265,0.055927,0.048913,0.04426,0.044591,0.044365,0.04276,0.051757,0.057019,0.066419,0.016244,0.059036,0.018745,0.059251,0.01511,0.066667,0.0225,0.79759,0.3317
1562,0.31298,0.089437,0.010245,0.077246,0.0099945,0.088676,0.012086,0.081942,0.010339,0.02962,0.029361,0.026764,0.028957,0.028919,0.029518,0.028977,0.027594,0.050805,0.035175,0.051298,0.03796,0.054169,0.03662,0.050554,0.038151,0.044365,0.05031,0.054981,0.057653,0.051634,0.056599,0.059482,0.058799,0.054987,0.03565,0.05853,0.03653,0.06039,0.035204,0.063671,0.033249,0.034636,0.038639,0.039991,0.03969,0.036509,0.035804,0.037396,0.035396,0.026886,0.075952,0.029718,0.066913,0.027142,0.075218,0.027502,0.065439,0.50177,0.72198
1563,0.1275,0.068981,0.003731,0.051675,0.0032366,0.066318,0.0037313,0.057663,0.004005,0.03676,0.029907,0.027408,0.032314,0.03667,0.032172,0.029224,0.033214,0.16164,0.060109,0.12942,0.050727,0.16506,0.057352,0.14381,0.053229,0.29384,0.19698,0.15681,0.17949,0.33582,0.20625,0.16357,0.18361,0.18197,0.089855,0.1388,0.12047,0.19669,0.094464,0.1329,0.11847,0.051818,0.060854,0.066287,0.058564,0.058182,0.05931,0.062848,0.054244,0.025472,0.05813,0.028152,0.046034,0.030853,0.060681,0.028578,0.045223,0.30599,0.41106
1564,0.23052,0.062613,0.010174,0.097936,0.0061914,0.049937,0.0080747,0.095491,0.0065718,0.027888,0.030387,0.018367,0.017476,0.020211,0.023183,0.021657,0.020104,0.074389,0.030445,0.058789,0.031211,0.053329,0.033501,0.073103,0.054391,0.055792,0.074828,0.090246,0.067426,0.054105,0.074985,0.1526,0.14869,0.08361,0.033974,0.074473,0.02646,0.087381,0.042255,0.17743,0.043171,0.03189,0.028498,0.030883,0.034766,0.039877,0.039858,0.046942,0.046641,0.031852,0.039063,0.032989,0.071801,0.038303,0.047135,0.047792,0.077329,0.57199,0.63419
